id,"IFNULL(message, description)",aspecto,polaridade
285750,"O que vocês acham disso?

URGENTE: MPF PEDE SUSPENSÃO DA REDAÇÃO DO ENEM POR SUSPEITA DE VAZAMENTO

O Ministério Público Federal no Ceará (MPF-CE) entrou com nova ação civil pública na Justiça Federal, na tarde desta segunda-feira (7), pedindo a suspensão da validade da redação do Enem, desta vez, por suspeitas de vazamento. A Polícia Federal prendeu candidatos no Ceará e no Amapá flagrados com o tema da redação do Enem neste domingo (6).
Na ação, o procurador da República Oscar Costa Filho requer – em caráter liminar - a suspensão da validade jurídica da prova de redação e, no mérito, a nulidade da prova de redação. Distribuída para a 8ª Vara Cível da Justiça Federal no Ceará, a ação será julgada pelo juiz titular Ricardo Cunha Porto.
Procurador Oscar Costa Filho diz que vai recorrer da decisão
“O pedido é o mesmo, o que muda nesta ação é a fundamentação”, explica o procurador. Com a ação, o procurador quer que a nota da redação só passe a valer como pontuação final caso a Justiça negue a ação proposta pelo MPF. Por outro lado, se a Justiça aceitar o argumento de que o esquema de segurança foi burlado e que candidatos tiveram acesso ao tema e, possivelmente, ao gabarito das provas, as notas de redação seriam descartadas e a nota final do Enem 2016 passaria a ser composta apenas pelas notas das provas objetivas.
""A violação do sigilo das informações da prova do Enem 2016 está a comprometer tanto a lisura do exame, quanto o direito fundamental de milhões de estudantes de verem respeitado o seu direito à educação e ao acesso ao nível superior de ensino"", afirma o procurador Oscar Costa Filho na Ação.
Em nota, o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira (Inep) e a Polícia Federal esclarecem que as operação deflagradas neste domingo são reflexo da ação conjunta entre as instituições [...]. A nota diz, ainda, que ""os casos identificados, que estão sob investigação, delimitarão a responsabilidade dos envolvidos"". Por fim, as duas instituições ""reiteram o empenho para apurar os fatos, garantindo que não haja prejuízo aos participantes"". 
Ações
O MPF-CE já teve um pedido de suspensão do Enem 2016 negado pela Justiça Federal quando solicitou, na quarta-feira (2), a suspensão das provas no país, após o Ministério da Educação (MEC) decidir adiar a prova para participantes que fariam o teste em escolas ocupadas em protestos contra a reforma do ensino médio e contra a PEC do teto dos gastos.
A Justiça ainda não julgou o recurso ao procurador em relação ao indeferimento do priemiro pedido. No recurso, o procurador pediu que Judiciário se manifestasse quanto ao pedido adicional apresentado na quinta-feira, 3 de novembro. Na emenda, o MPF havia pedido que fosse suspensa a validade jurídica da prova de Redação do Enem até o julgamento da demanda, em alternativa à suspensão das provas realizadas no último fim de semana.
Em Fortaleza, a polícia encontrou no bolso de um homem de 34 anos o tema e o texto da redação pronto para ser transcrito. Ele recebeu o gabarito pelo celular e usou também um ponto eletrônico na sala do exame. Para a delegada da Polícia Federal Fernanda Coutinho, coordenadora de segurança do Enem no Ceará, a prova pode ter sido vazada. ""Essa prova foi vazada de alguma forma e, não sabemos como ainda, mas os gabaritos chegaram a candidatos antes mesmo de o exame iniciar, isso é fato"".
A delegada disse que, geralmente, o esquema de fraude do Enem tem um ""candidato piloto"", que faz a prova e informa as respostas para outro, que repassar o gabarito. Mas, neste ano, a Polícia Federal obteve informações de que os gabaritos foram divulgados no horário da prova e antes, por meio do aplicativo WhatsApp.
Operações
Neste domingo (6), segundo e último dia de provas do Enem, a PF fez duas operações para combater fraudes em oito estados. Ao todo, 14 pessoas foram presas. Na operação chamada Jogo Limpo, a PF informou que foram cumpridos 22 mandados de busca e apreensão.
Na operação denominada Embuste, a polícia desmontou uma quadrilha que transmitia respostas da prova para candidatos de três estados – Minas Gerais, Bahia e Ceará. Foram cumpridos 28 mandados, sendo quatro de prisão temporária. De acordo com a PF, a maioria dos candidatos que recorreram à fraude pretendia ingressar em cursos de medicina.
G1",educacao,0
285761,"HOMICÍDIO EM RIO GRANDE  E ROSTO DA  VÍTIMA  É DEVORADO  POR PORCOS  PRÓXIMO AO PARQUE EÓLICO

O corpo de Luis Valdeci dos Santos Pinto, 60 anos, conhecido Tigrão (carroceiro no Cassino), foi encontrado atrás das dunas da praia do Cassino, nas proximidades do parque eólico. A polícia, após o laudo pericial, está tratando o caso como homicídio, já que foram identificadas duas perfurações no peito do homem. A identificação inicial foi impossível, pois o rosto dele estava completamente desfigurado. O local onde o corpo foi encontrado é usado para uma criação de porcos, e estes acabaram por comer o rosto da vítima. Esta é a 29 ª morte violenta no Município.

Fonte : Jornal Agora",seguranca,-1
285838,"DEFESA CIVIL SAI DO ESTADO DE ALERTA 

A Defesa Civil do Rio Grande comunica a saída total do Município do “estado de alerta” emitido pelo órgão de proteção na última quinta-feira (27) em face de um ciclone extratropical que atingiu toda a costa do litoral gaúcho, provocando rajadas de ventos de mais de 100 km/h. A saída completa de Rio Grande da situação de alerta foi anunciada no final da tarde deste sábado (29).

Durante todo o período de emergência uma força-tarefa formada pela Defesa Civil, Secretarias Municipais e órgãos de segurança esteve atendendo aos chamados da população rio-grandina atingida pela forte ventania na cidade. O balanço das ocorrências atendidas pelas equipes operacionais será divulgado pelo órgão na segunda-feira (31).

A ventania intensa fez tombar diversas árvores e deixou outras tantas em situação de risco. As equipes ainda estão nas ruas realizando a poda e retirada de troncos e galhação.

Chamados ainda estão sendo atendidos através dos seguintes números:

 Plantão da Defesa Civil - 3233-8460 
 Emergência da Defesa Civil - 199 
 WhatsApp da Defesa Civil - 9945-6774

Assessoria de Comunicação/PMRG",meioAmbiente,1
285883,"FARMÁCIA ASSALTADA EM RIO GRANDE

Uma farmácia foi assaltada na Santos Dumon na noite de sgunda por volta das 23:00 hs ,próximo a junção ,o gerente de 32 anos comunicou a Brigada que o estabelecimento foi invadido por dois homens armados ,um foi no caixa e o outro foi no escritório onde rendeu uma funcionária ..depois fugiram levando todo o dinheiro a quantia de R$ 1,346.39 e um celular .

Fonte : Brigada Militar

Postagem : Fabiano Correa",seguranca,-1
285942,"IGREJA  DO CARMO NO CENTRO FOI ASSALTADA NA TARDE DESTA QUARTA

Na tarde desta quarta feira por volta das 16:00 hs,assaltantes entraram na tradicional igreja do carmo e arrombaram o cadeado do cofre das doações no interior da  igreja.logo após entraram em fuga.
A policia investiga o caso.

Fonte :Brigada Militar
Postagem :Fabiano Correa",seguranca,-1
285950,"HOMEM VENDE NOTAS FALSAS EM GRUPO DA CIDADE

A audácia dos bandidos está sem limites. Um homem denominado Luis Silva está anunciando a venda de notas falsas em um grupo de carros da cidade. Ele oferece qualquer tipo de nota e garante que elas são enviadas inclusive com o selo marca d'água do banco central. 

De acordo com o perfil que fez as publicações se trata de um homem de São Paulo e que trabalha na Caixa Econômica Federal. Mas podem não ser reais já que não é preciso confirmação para expor estas informações nas redes sociais.",seguranca,0
285956,"Futuros moradores dos residenciais BGV I e II fazem o reconhecimento de seus apartamentos

Com a proximidade da entrega dos apartamentos dos empreendimentos BGV I e II, os futuros moradores estão fazendo visitas durante essa semana para conhecimento e apropriação do espaço. Assim, eles podem ter noção de quais medidas consideram necessárias a fazer, como colocação de grades, pisos e etc.

As visitas foram guiadas pela equipe de trabalho Técnico Social da Universidade Federal do Rio Grande (FURG), coordenada por Débora Amaral, que em sua fala ressaltou a importância do trabalho que está sendo feito e continuará após a entrega dos apartamentos: “Nós vamos ficar 12 meses com eles aqui dentro construindo toda a política de sindicância do condomínio e colaborando nesse momento de transição que eles estarão vivendo. Isso para contribuir para que a mudança seja de forma organizada”.

Cada morador marcou dia e horário para conhecer seu apartamento junto com a família. Nesse momento foi possível fazer um conhecimento do espaço e organização para ter ideia do tamanho e planejar a acomodação dos seus móveis. A secretária adjunta da Secretaria de Município de Habitação e Regularização Fundiária (SMHRF), Marta da Silva, que acompanhou algumas visitas ressaltou que, como a maioria dos moradores vive em casas no térreo, após a visita é possível ter uma apropriação do espaço que irá ocupar.

Sobre a entrega dos apartamentos, o secretário Gilmar Ávila comentou que apenas estão feitos acabamentos no condomínio e que para que seja feito o ato de entrega aos dos moradores pela administração municipal é necessário apenas a autorização da Justiça Eleitoral, que pode sair a qualquer momento.

Sobre o empreendimento

O BGV I possui 220 unidades habitacionais e o BGV II 70 unidades habitacionais, empreendimentos que são fruto do Programa de Aceleração do Crescimento (PAC), o qual incentiva a urbanização das comunidades. Os cidadãos que serão realocados neste empreendimento são originários da localidade próxima ao Porto do Município.

Além dos apartamentos, foram edificados no empreendimento, entre eles: as 290 unidades habitacionais, o Centro de Referência em Assistência Social, a praça infantil, a área comercial, a quadra de futebol e o salão de festas comunitário. A estrutura das unidades habitacionais conta com dois quartos, um banheiro e um cômodo com sala e cozinha integrados com 41m². E nestes apartamentos serão realocadas famílias com até três filhos.

O Centro de Referência em Assistência Social (CRAS) será um centro de proteção básica que atenderá os bairros: BGV, Santa Tereza, Mangueira, Barra, Lar Gaúcho, Navegantes e Cidade Nova e contará com uma equipe de psicólogos, assistentes sociais, educadores e monitores.

Assessoria de Comunicação/PMRG",urbanismo,1
285964,"PARADA CONSTRUÍDA EM FRENTE AO SHOPPING É DEPREDADA 

Na noite de domingo (16), por volta das 22h30min, a parada de ônibus em frente ao Partage Shopping Rio Grande, na ERS-734 - direção Cassino-Centro - foi vandalizada. O crime foi testemunhado pelos seguranças do shopping e relatado para a polícia local, através de ligação telefônica. Durante o ato de vandalismo, os vidros da estrutura foram quebrados, mas, devido à ausência de pessoas no local, não resultou em nenhum ferido.

Segundo a gerente de Marketing do Partage Shopping, Michelle Rossettini, o crime foi uma ação pontual de vandalismo. Ela também explicou que a construção da parada de ônibus foi uma parceria entre a Prefeitura Municipal e o Partage Shopping, mas que a responsabilidade de custos é da empresa. “O material já está sendo providenciado”, explica. Finalizando, Rossettini afirma que a polícia já possui um suspeito e está investigando o caso. 

 

 

 

 

Por Luiza Trápaga",seguranca,-1
285968,"População teme assaltos e pede policiamento nas ruas 

A sensação de insegurança e o medo de ser assaltado crescem a cada dia na cidade. E o pior é que a intensidade da violência dos assaltos parece ter aumentado. A reportagem do Agora saiu novamente às ruas para saber como a população se sente. Enquanto fazia as entrevistas no Praça Dr. Pio, ficou sabendo que, instantes antes, havia ocorrido um assalto, onde dois rapazes roubaram a bolsa de uma senhora de idade. “Ela ficou perplexa, parada, sem ação”, contou o administrador Francis Trevisan, que assistiu à ação criminosa. Um outro furto, ocorrido também há poucos minutos, foi registrado em uma das lojas que vende celulares.  

O administrador sofreu um assalto quando estava em Pelotas, e foi gravemente ferido. Ele recebeu uma coronhada no ouvido direito, ficando em coma por 15 dias e, hoje, está surdo do ouvido agredido.

Os comerciários que trabalham nas lojas do Calçadão dizem que furtos e até assaltos são normais no dia a dia deles. “A gente vê isso todos os dias”, disse uma funcionária. Para evitar confrontos com a criminalidade e perder objetos de valor, os trabalhadores saem todos juntos. “Saímos por volta das 19h. E saímos em caravana até a parada do ônibus, na Praça Tamandaré, para dificultar a ação dos assaltantes. É a única coisa que podemos fazer para nos proteger, porque a presença da polícia aqui não existe”, afirmaram vários funcionários.

Outros que exercem atividades no entorno do calçadão, como o taxista Luis Fernandes, não trabalham mais fora do horário comercial. “A gente ouve muitas histórias e vê muita coisa aqui no calçadão. Assaltos e principalmente furtos acontecem diariamente. Eu fico até fechar as lojas. Depois, vou embora. Prefiro assim do que me expor a um assalto”, frisou Luis.

Muitas pessoas que já foram assaltadas não esquecem da sensação de medo que passaram. Esse é o caso de Ana Pedroso, que se deslocava pelo Calçadão. Quando a reportagem do Agora se aproximou, ela segurava firmemente a bolsa, temendo um novo assalto. “Além do ladrão levar minhas coisas, ele ainda me agrediu com socos e pontapés”, contou Ana.

Como você vê hoje a segurança na cidade?

“A sensação frente a um assalto é de impotência. É horrível. A gente não sabe o que fazer e nem a quem chamar. Eu acredito que deveria haver policiamento ostensivo nas ruas. O que vejo, hoje, é uma viatura e dois brigadianos na ponta da Praça Tamandaré. Na região central, o coração da cidade, não há policiamento nenhum” - Francis Trevisan

“Eu não me exponho. Evito horários onde não há movimentação de pessoas. Também estranho que não há mais policiais nas ruas. Há alguns anos existiam policiais que circulavam direto, principalmente, na região central. Hoje, não temos absolutamente nenhum brigadiano nas ruas, pelo menos, para impor respeito” - Luis Fernandes

“Depois de ter sido assaltada, não carrego mais nada que não seja necessário na bolsa. Ainda mais, quando a gente vem para o centro, onde, assim como nos bairros, não encontramos mais nenhum policial fazendo ronda. E se não há polícia, não há segurança” - Ana Pedroso

“Já vi muitos assaltos e furtos, trabalhando aqui na minha barraca, no Praça Dr. Pio. Já vi levaram uma bicicleta, já vi um cara puxar o celular de uma senhora, já vi outro ladrão arrancar o celular de uma outra senhora. E estamos nós, aqui, todos à merce dos criminosos, e, o pior, sem policiamento. Para gente ver polícia aqui, é somente no Natal. Andar nas ruas ou de ônibus, hoje, é um perigo. É se arriscar a perder as coisas que a gente custa tanto a adquirir” - Raquel Mendes Fontoura.

Por Anete Poll
anete@jornalagora.com.br",seguranca,0
286083,"RIO GRANDE OPERAÇÃO AVANTE 

Foi realizada nesta terça-feira 27 em Rio Grande, mais uma Operação Avante. Foram realizadas patrulhas pela da cidade, em locais de maior circulação de pessoas. Também foram desencadeadas ações de policiamento ostensivo em áreas de vulnerabilidade social que, segundo análise, apontam maior índice de criminalidade. 
Como Resultado da Operação Avante, tivemos a apreensão de dois indivíduos por posse de entorpecentes e o recolhimento de uma motocicleta por estar com o licenciamento vencido e a motorista sem habilitação.",seguranca,0
